"","Date","Fund.ID","NAV","NAV.date","NCF","CD","CC","Age.week","NAV.date.diff","delta.CC","delta.CD","delta.NCF","delta.NAV","delta.NAV.NCF","Return.NAV","Return.EVB","TVPI","RVPI","CD2CC","NAV2Com","Fuel.Level"
"2396",2011-12-31,"958701",6861330,"2011-09-30",-6428669,1171332,7600001,235,13,900000,965333,65333,242670,308003,1.0449,1.0397,1.0569,0.9028,0.1541,0.6861,0.9151
"2397",2012-12-31,"958701",7104000,"2012-12-31",-6363336,2136665,8500001,287,0,0,1418108,1418108,448630,1866738,1.2628,1.2628,1.0871,0.8358,0.2514,0.7104,0.8395
"2398",2013-12-31,"958701",7552630,"2013-12-31",-4945228,3554773,8500001,339,0,200000,1038880,838880,-266190,572690,1.0758,1.0739,1.3068,0.8885,0.4182,0.7553,0.8911
"2399",2014-12-31,"958701",7286440,"2014-09-30",-4106348,4593653,8700001,391,13,0,0,0,0,0,1,1,1.3655,0.8375,0.528,0.7286,0.8375
"2400",2015-12-31,"958701",7286440,"2014-09-30",-4106348,4593653,8700001,443,65,NA,NA,NA,NA,NA,NA,NA,1.3655,0.8375,0.528,0.7286,0.8375
"2401",2007-12-31,"9511244",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402",2008-12-31,"9511244",1042550,"2008-12-31",-1261861,0,1261861,39,0,1459627,0,-1459627,1579890,120263,1.1154,1.0481,0.8262,0.8262,0,0.1043,0.9773
"2403",2009-12-31,"9511244",2622440,"2009-12-31",-2721488,0,2721488,91,0,350871,0,-350871,304340,-46531,0.9823,0.9844,0.9636,0.9636,0,0.2622,0.9897
"2404",2010-12-31,"9511244",2926780,"2010-12-31",-3072359,0,3072359,144,0,1868659,1653131,-215528,1085230,869702,1.2972,1.1814,0.9526,0.9526,0,0.2927,0.9849
"2405",2011-12-31,"9511244",4012010,"2011-12-31",-3287887,1653131,4941018,196,0,2363846,2013891,-349955,3127900,2777945,1.6924,1.4357,1.1466,0.812,0.3346,0.4012,0.9038
"2406",2012-12-31,"9511244",7139910,"2012-12-31",-3637842,3667022,7304864,248,0,686367,228263,-458104,1661620,1203516,1.1686,1.1538,1.4794,0.9774,0.502,0.714,0.9829
"2407",2013-12-31,"9511244",8801530,"2013-12-31",-4095946,3895285,7991231,300,0,1649551,3334797,1685246,429500,2114746,1.2403,1.2023,1.5888,1.1014,0.4874,0.8802,1.0839
"2408",2014-12-31,"9511244",9231030,"2014-12-31",-2410700,7230082,9640782,352,0,19001,1363547,1344546,-910880,433666,1.047,1.0469,1.7074,0.9575,0.7499,0.9231,0.9576
"2409",2015-12-31,"9511244",8320150,"2015-03-31",-1066154,8593629,9659783,404,39,NA,NA,NA,NA,NA,NA,NA,1.7509,0.8613,0.8896,0.832,0.8613
"2410",1984-06-30,"955144",NA,NA,NA,NA,NA,-65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2411",1985-06-30,"955144",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412",1986-06-30,"955144",2463370,"1986-06-30",-2416388,122764,2539152,39,0,7633121,2656866,-4976255,6882890,1906635,1.774,1.1888,1.0185,0.9702,0.0483,0.2463,0.9926
"2413",1987-06-30,"955144",9346260,"1987-06-30",-7392643,2779630,10172273,91,0,8588,3216126,3207538,-1616650,1590888,1.1702,1.1701,1.1921,0.9188,0.2733,0.9188,0.9199
"2414",1988-06-30,"955144",7729610,"1988-06-30",-4185105,5995756,10180861,143,0,27281,2303223,2275942,-1591390,684552,1.0886,1.0883,1.3482,0.7592,0.5889,0.7592,0.7622
"2415",1989-06-30,"955144",6138220,"1989-06-30",-1909163,8298979,10208142,196,0,23745,519350,495605,0,495605,1.0807,1.0804,1.4143,0.6013,0.813,0.6013,0.6052
"2416",1990-06-30,"955144",6138220,"1990-06-30",-1413558,8818329,10231887,248,0,24250,528443,504193,20210,524403,1.0854,1.0851,1.4618,0.5999,0.8618,0.5999,0.6029
"2417",1991-06-30,"955144",6158430,"1991-06-30",-909365,9346772,10256137,300,0,24250,519350,495100,-48000,447100,1.0726,1.0723,1.5118,0.6005,0.9113,0.6005,0.6026
"2418",1992-06-30,"955144",6110430,"1992-06-30",-414265,9866122,10280387,352,0,20208,631000,610792,-2068810,-1458018,0.7614,0.7622,1.5541,0.5944,0.9597,0.5944,0.5955
"2419",1993-06-30,"955144",4041620,"1993-06-30",196527,10497122,10300595,404,0,7578,173285,165707,-967970,-802263,0.8015,0.8019,1.4114,0.3924,1.0191,0.3924,0.3929
"2420",1994-06-30,"955144",3073650,"1994-06-30",362234,10670407,10308173,456,0,0,0,0,-698690,-698690,0.7727,0.7727,1.3333,0.2982,1.0351,0.2982,0.2983
"2421",1995-06-30,"955144",2374960,"1995-06-30",362234,10670407,10308173,509,0,0,0,0,-790650,-790650,0.6671,0.6671,1.2655,0.2304,1.0351,0.2304,0.2305
"2422",1996-06-30,"955144",1584310,"1996-06-30",362234,10670407,10308173,561,0,0,1404971,1404971,-1166010,238961,1.1508,1.1508,1.1888,0.1537,1.0351,0.1537,0.1538
"2423",1997-06-30,"955144",418300,"1997-06-30",1767205,12075378,10308173,613,0,0,916944,916944,-418300,498644,2.1921,2.1921,1.212,0.0406,1.1714,0.0406,0.0407
"2424",1998-06-30,"955144",0,"1998-06-30",2684149,12992322,10308173,665,0,0,0,0,0,0,NA,NA,1.2604,0,1.2604,0,2e-04
"2425",1999-06-30,"955144",0,"1999-06-30",2684149,12992322,10308173,717,0,NA,NA,NA,NA,NA,NA,NA,1.2604,0,1.2604,0,2e-04
"2426",1997-06-30,"951577",NA,NA,NA,NA,NA,-44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2427",1998-06-30,"951577",NA,NA,-500000,0,500000,8,NA,2500000,542938,-1957062,NA,NA,NA,NA,NA,NA,0,NA,NA
"2428",1999-06-30,"951577",1593040,"1998-12-31",-2457062,542938,3000000,60,26,5700000,1035666,-4664334,0,-4664334,-1.9279,0.3604,0.712,0.531,0.181,0.1593,0.8593
"2429",2000-06-30,"951577",1593040,"1998-12-31",-7121396,1578604,8700000,112,78,900000,622369,-277631,0,-277631,0.8257,0.8886,0.3646,0.1831,0.1814,0.1593,0.2893
"2430",2001-06-30,"951577",1593040,"1998-12-31",-7399027,2200973,9600000,164,130,0,703339,703339,2577790,3281129,3.0597,3.0597,0.3952,0.1659,0.2293,0.1593,0.1993
"2431",2002-06-30,"951577",4170830,"2002-03-31",-6695688,2904312,9600000,216,13,200000,226850,26850,-1489970,-1463120,0.6492,0.6653,0.737,0.4345,0.3025,0.4171,0.4571
"2432",2003-06-30,"951577",2680860,"2003-06-30",-6668838,3131162,9800000,269,0,0,52849,52849,-258450,-205601,0.9233,0.9233,0.5931,0.2736,0.3195,0.2681,0.2881
"2433",2004-06-30,"951577",2422410,"2004-06-30",-6615989,3184011,9800000,321,0,200000,479557,279557,-95970,183587,1.0758,1.07,0.5721,0.2472,0.3249,0.2422,0.2622
"2434",2005-06-30,"951577",2326440,"2005-06-30",-6336432,3663568,10000000,373,0,0,188552,188552,-163260,25292,1.0109,1.0109,0.599,0.2326,0.3664,0.2326,0.2326
"2435",2006-06-30,"951577",2163180,"2006-06-30",-6147880,3852120,10000000,425,0,0,821078,821078,209730,1030808,1.4765,1.4765,0.6015,0.2163,0.3852,0.2163,0.2163
"2436",2007-06-30,"951577",2372910,"2007-06-30",-5326802,4673198,10000000,477,0,0,2196945,2196945,-1301200,895745,1.3775,1.3775,0.7046,0.2373,0.4673,0.2373,0.2373
"2437",2008-06-30,"951577",1071710,"2008-06-30",-3129857,6870143,10000000,530,0,0,181550,181550,-197150,-15600,0.9854,0.9854,0.7942,0.1072,0.687,0.1072,0.1072
"2438",2009-06-30,"951577",874560,"2009-06-30",-2948307,7051693,10000000,582,0,0,0,0,464030,464030,1.5306,1.5306,0.7926,0.0875,0.7052,0.0875,0.0875
"2439",2010-06-30,"951577",1338590,"2010-06-30",-2948307,7051693,10000000,634,0,0,1476723,1476723,-653680,823043,1.6149,1.6149,0.839,0.1339,0.7052,0.1339,0.1339
"2440",2011-06-30,"951577",684910,"2011-06-30",-1471584,8528416,10000000,686,0,0,893139,893139,-662180,230959,1.3372,1.3372,0.9213,0.0685,0.8528,0.0685,0.0685
"2441",2012-06-30,"951577",22730,"2012-06-30",-578445,9421555,10000000,738,0,0,0,0,-1010,-1010,0.9556,0.9556,0.9444,0.0023,0.9422,0.0023,0.0023
"2442",2013-06-30,"951577",21720,"2013-06-30",-578445,9421555,10000000,790,0,0,19706,19706,-21720,-2014,0.9073,0.9073,0.9443,0.0022,0.9422,0.0022,0.0022
"2443",2014-06-30,"951577",0,"2014-06-30",-558739,9441261,10000000,843,0,0,-262,-262,0,-262,-Inf,-Inf,0.9441,0,0.9441,0,0
"2444",2015-06-30,"951577",0,"2015-06-30",-559001,9440999,10000000,895,0,0,0,0,0,0,NA,NA,0.9441,0,0.9441,0,0
"2445",2016-06-30,"951577",0,"2015-09-30",-559001,9440999,10000000,947,39,NA,NA,NA,NA,NA,NA,NA,0.9441,0,0.9441,0,0
"2446",2013-12-31,"9542824",NA,NA,NA,NA,NA,-39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447",2014-12-31,"9542824",1405500,"2014-09-30",-1647055,0,1647055,13,13,0,0,0,0,0,1,1,0.8533,0.8533,0,0.1406,0.8533
"2448",2015-12-31,"9542824",1405500,"2014-09-30",-1647055,0,1647055,65,65,NA,NA,NA,NA,NA,NA,NA,0.8533,0.8533,0,0.1406,0.8533
"2449",2006-12-31,"9511739",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2450",2007-12-31,"9511739",1000970,"2007-12-31",-1050000,0,1050000,26,0,800000,0,-800000,409460,-390540,0.6098,0.7832,0.9533,0.9533,0,0.1001,0.9945
"2451",2008-12-31,"9511739",1410430,"2008-12-31",-1850000,0,1850000,79,0,2400000,0,-2400000,458090,-1941910,-0.3768,0.4904,0.7624,0.7624,0,0.141,0.9509
"2452",2009-12-31,"9511739",1868520,"2009-12-31",-4250000,0,4250000,131,0,-300000,0,300000,1901670,2201670,2.1783,2.4037,0.4397,0.4397,0,0.1869,0.7339
"2453",2010-12-31,"9511739",3770190,"2010-12-31",-3950000,0,3950000,183,0,1800000,250000,-1550000,1931750,381750,1.1013,1.0685,0.9545,0.9545,0,0.377,0.9799
"2454",2011-12-31,"9511739",5701940,"2011-12-31",-5500000,250000,5750000,235,0,1400000,650000,-750000,1311100,561100,1.0984,1.079,1.0351,0.9916,0.0435,0.5702,0.9946
"2455",2012-12-31,"9511739",7013040,"2012-12-31",-6250000,900000,7150000,287,0,1100000,1401750,301750,1038960,1340710,1.1912,1.1653,1.1067,0.9808,0.1259,0.7013,0.9847
"2456",2013-12-31,"9511739",8052000,"2013-12-31",-5948250,2301750,8250000,339,0,700000,1645200,945200,101450,1046650,1.13,1.1196,1.255,0.976,0.279,0.8052,0.9779
"2457",2014-12-31,"9511739",8153450,"2014-12-31",-5003050,3946950,8950000,392,0,0,0,0,0,0,1,1,1.352,0.911,0.441,0.8153,0.911
"2458",2015-12-31,"9511739",8153450,"2015-03-31",-5003050,3946950,8950000,444,39,NA,NA,NA,NA,NA,NA,NA,1.352,0.911,0.441,0.8153,0.911
"2459",1999-06-30,"951093",NA,NA,NA,NA,NA,-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460",2000-06-30,"951093",1000000,"2000-06-30",-2000000,0,2000000,25,0,2000000,0,-2000000,2002940,2940,1.0029,1.001,0.5,0.5,0,0.1,0.8837
"2461",2001-06-30,"951093",3002940,"2001-06-30",-4000000,0,4000000,77,0,500000,0,-500000,-236680,-736680,0.7547,0.7897,0.7507,0.7507,0,0.3003,0.8841
"2462",2002-06-30,"951093",2766260,"2002-06-30",-4500000,0,4500000,129,0,0,0,0,-343610,-343610,0.8758,0.8758,0.6147,0.6147,0,0.2766,0.7984
"2463",2003-06-30,"951093",2422650,"2003-03-31",-4500000,0,4500000,181,13,1500000,238372,-1261628,577040,-684588,0.7174,0.8255,0.5384,0.5384,0,0.2423,0.7584
"2464",2004-06-30,"951093",2999690,"2004-06-30",-5761628,238372,6000000,234,0,1000000,143216,-856784,739890,-116894,0.961,0.9708,0.5397,0.4999,0.0397,0.3,0.6511
"2465",2005-06-30,"951093",3739580,"2005-06-30",-6618412,381588,7000000,286,0,500000,0,-500000,1110610,610610,1.1633,1.144,0.5887,0.5342,0.0545,0.374,0.6209
"2466",2006-06-30,"951093",4850190,"2006-06-30",-7118412,381588,7500000,338,0,500000,730516,230516,-244760,-14244,0.9971,0.9973,0.6976,0.6467,0.0509,0.485,0.6919
"2467",2007-06-30,"951093",4605430,"2006-12-31",-6887896,1112104,8000000,390,26,500000,763896,263896,-145430,118466,1.0257,1.0232,0.7147,0.5757,0.139,0.4605,0.6053
"2468",2008-06-30,"951093",4460000,"2008-06-30",-6624000,1876000,8500000,442,0,0,-6580,-6580,-460000,-466580,0.8954,0.8954,0.7454,0.5247,0.2207,0.446,0.5302
"2469",2009-06-30,"951093",4000000,"2008-09-30",-6630580,1869420,8500000,494,39,0,0,0,-1199180,-1199180,0.7002,0.7002,0.6905,0.4706,0.2199,0.4,0.4767
"2470",2010-06-30,"951093",2800820,"2010-06-30",-6630580,1869420,8500000,547,0,0,1115968,1115968,494430,1610398,1.575,1.575,0.5494,0.3295,0.2199,0.2801,0.3373
"2471",2011-06-30,"951093",3295250,"2011-06-30",-5514612,2985388,8500000,599,0,100000,-1388,-101388,750,-100638,0.9695,0.9704,0.7389,0.3877,0.3512,0.3295,0.3948
"2472",2012-06-30,"951093",3296000,"2012-06-30",-5616000,2984000,8600000,651,0,0,600000,600000,-544000,56000,1.017,1.017,0.7302,0.3833,0.347,0.3296,0.3833
"2473",2013-06-30,"951093",2752000,"2013-06-30",-5016000,3584000,8600000,703,0,0,4292,4292,676370,680662,1.2473,1.2473,0.7367,0.32,0.4167,0.2752,0.32
"2474",2014-06-30,"951093",3428370,"2014-06-30",-5011708,3588292,8600000,755,0,0,397262,397262,-230210,167052,1.0487,1.0487,0.8159,0.3986,0.4172,0.3428,0.3986
"2475",2015-06-30,"951093",3198160,"2015-03-31",-4614446,3985554,8600000,807,13,NA,NA,NA,NA,NA,NA,NA,0.8353,0.3719,0.4634,0.3198,0.3719
"2476",2009-12-31,"9518711",NA,NA,NA,NA,NA,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2477",2010-12-31,"9518711",2701970,"2010-12-31",-2585777,4642,2590419,46,0,3335461,1913130,-1422331,1673870,251539,1.0931,1.0417,1.0449,1.0431,0.0018,0.2702,1.0048
"2478",2011-12-31,"9518711",4375840,"2011-12-31",-4008108,1917772,5925880,98,0,6766677,3397515,-3369162,4277850,908688,1.2077,1.0816,1.0621,0.7384,0.3236,0.4376,0.9332
"2479",2012-12-31,"9518711",8653690,"2012-12-31",-7377270,5315287,12692557,150,0,4657384,8338730,3681346,-2500210,1181136,1.1365,1.0887,1.1006,0.6818,0.4188,0.6818,0.8259
"2480",2013-12-31,"9518711",6153480,"2013-12-31",-3695924,13654017,17349941,202,0,5128366,1985907,-3142459,3392280,249821,1.0406,1.0221,1.1416,0.3547,0.787,0.3547,0.5174
"2481",2014-12-31,"9518711",9545760,"2014-12-31",-6838383,15639924,22478307,254,0,721693,500078,-221615,644230,422615,1.0443,1.0412,1.1204,0.4247,0.6958,0.4247,0.4426
"2482",2015-12-31,"9518711",10189990,"2015-03-31",-7059998,16140002,23200000,307,39,NA,NA,NA,NA,NA,NA,NA,1.1349,0.4392,0.6957,0.4392,0.4392
"2483",2013-06-30,"9521186",NA,NA,NA,NA,NA,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2484",2014-06-30,"9521186",4980230,"2014-06-30",-3490000,0,3490000,19,0,1060000,1001000,-59000,-566730,-625730,0.8744,0.8964,1.427,1.427,0,0.498,1.3275
"2485",2015-06-30,"9521186",4413500,"2015-03-31",-3549000,1001000,4550000,72,13,NA,NA,NA,NA,NA,NA,NA,1.19,0.97,0.22,0.4414,0.97
"2486",2000-06-30,"95039",NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2487",2001-06-30,"95039",566130,"2001-06-30",-667070,0,667070,6,0,1033001,0,-1033001,1281950,248949,1.4397,1.1557,0.8487,0.8487,0,0.0566,0.9935
"2488",2002-06-30,"95039",1848080,"2002-06-30",-1700071,0,1700071,59,0,1366595,766667,-599928,1218580,618652,1.3348,1.1924,1.0871,1.0871,0,0.1848,1.0095
"2489",2003-06-30,"95039",3066660,"2003-06-30",-2299999,766667,3066666,111,0,3166667,3233334,66667,1000000,1066667,1.3478,1.1711,1.25,1,0.25,0.3067,1
"2490",2004-06-30,"95039",4066660,"2004-06-30",-2233332,4000001,6233333,163,0,4233333,4600000,366667,3766670,4133337,2.0164,1.498,1.2941,0.6524,0.6417,0.4067,0.8609
"2491",2005-06-30,"95039",7833330,"2005-06-30",-1866665,8600001,10466666,215,0,3666667,5399999,1733332,166670,1900002,1.2426,1.1652,1.5701,0.7484,0.8217,0.7484,0.831
"2492",2006-06-30,"95039",8000000,"2006-06-30",-133333,14000000,14133333,267,0,266244,4867527,4601283,-778640,3822643,1.4778,1.4624,1.5566,0.566,0.9906,0.566,0.6064
"2493",2007-06-30,"95039",7221360,"2007-06-30",4467950,18867527,14399577,319,0,543608,5081239,4537631,609950,5147581,1.7128,1.6629,1.8118,0.5015,1.3103,0.5015,0.5393
"2494",2008-06-30,"95039",7831310,"2008-06-30",9005581,23948766,14943185,372,0,580812,0,-580812,-1896240,-2477052,0.6837,0.7055,2.1267,0.5241,1.6027,0.5241,0.5436
"2495",2009-06-30,"95039",5935070,"2009-06-30",8424769,23948766,15523997,424,0,0,2615325,2615325,-1764100,851225,1.1434,1.1434,1.925,0.3823,1.5427,0.3823,0.3846
"2496",2010-06-30,"95039",4170970,"2010-06-30",11040094,26564091,15523997,476,0,0,468276,468276,-64460,403816,1.0968,1.0968,1.9798,0.2687,1.7112,0.2687,0.2714
"2497",2011-06-30,"95039",4106510,"2011-06-30",11508370,27032367,15523997,528,0,0,0,0,53900,53900,1.0131,1.0131,2.0059,0.2645,1.7413,0.2645,0.2672
"2498",2012-06-30,"95039",4160410,"2012-06-30",11508370,27032367,15523997,580,0,22124,2591020,2568896,-2608170,-39274,0.9906,0.9906,2.0093,0.268,1.7413,0.268,0.2707
"2499",2013-06-30,"95039",1552240,"2013-06-30",14077266,29623387,15546121,633,0,35209,701264,666055,-510590,155465,1.1002,1.0979,2.0054,0.0998,1.9055,0.0998,0.1019
"2500",2014-06-30,"95039",1041650,"2014-06-30",14743321,30324651,15581330,685,0,0,291786,291786,-475520,-183734,0.8236,0.8236,2.0131,0.0669,1.9462,0.0669,0.0669
"2501",2015-06-30,"95039",566130,"2014-12-31",15035107,30616437,15581330,737,26,NA,NA,NA,NA,NA,NA,NA,2.0013,0.0363,1.9649,0.0363,0.0363
"2502",1996-06-30,"951399",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2503",1997-06-30,"951399",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2504",1998-06-30,"951399",418240,"1998-06-30",-600000,0,600000,26,0,1400000,0,-1400000,799300,-600700,-0.4363,0.6696,0.6971,0.6971,0,0.0418,0.9818
"2505",1999-06-30,"951399",1217540,"1999-06-30",-2000000,0,2000000,78,0,2000000,0,-2000000,2123290,123290,1.1013,1.0383,0.6088,0.6088,0,0.1218,0.9218
"2506",2000-06-30,"951399",3340830,"2000-06-30",-4000000,0,4000000,130,0,2500000,0,-2500000,4570890,2070890,1.6199,1.3546,0.8352,0.8352,0,0.3341,0.9341
"2507",2001-06-30,"951399",7911720,"2001-06-30",-6500000,0,6500000,182,0,2000000,0,-2000000,1296380,-703620,0.9111,0.929,1.2172,1.2172,0,0.7912,1.1412
"2508",2002-06-30,"951399",9208100,"2002-06-30",-8500000,0,8500000,235,0,800000,0,-800000,-3108100,-3908100,0.5756,0.6095,1.0833,1.0833,0,0.9208,1.0708
"2509",2003-06-30,"951399",6100000,"2003-06-30",-9300000,0,9300000,287,0,200000,1500000,1300000,200000,1500000,1.2459,1.2381,0.6559,0.6559,0,0.61,0.68
"2510",2004-06-30,"951399",6300000,"2004-06-30",-8000000,1500000,9500000,339,0,0,500000,500000,100000,600000,1.0952,1.0952,0.8211,0.6632,0.1579,0.63,0.68
"2511",2005-06-30,"951399",6400000,"2005-06-30",-7500000,2000000,9500000,391,0,300000,2500000,2200000,-3900000,-1700000,0.7344,0.7463,0.8842,0.6737,0.2105,0.64,0.69
"2512",2006-06-30,"951399",2500000,"2006-06-30",-5300000,4500000,9800000,443,0,-50000,89317,139317,-5290,134027,1.0536,1.0547,0.7143,0.2551,0.4592,0.25,0.27
"2513",2007-06-30,"951399",2494710,"2007-06-30",-5160683,4589317,9750000,495,0,250000,0,-250000,-274080,-524080,0.7899,0.8091,0.7266,0.2559,0.4707,0.2495,0.2745
"2514",2008-06-30,"951399",2220630,"2008-06-30",-5410683,4589317,10000000,548,0,0,211341,211341,-168470,42871,1.0193,1.0193,0.681,0.2221,0.4589,0.2221,0.2221
"2515",2009-06-30,"951399",2052160,"2009-06-30",-5199342,4800658,10000000,600,0,0,0,0,-186250,-186250,0.9092,0.9092,0.6853,0.2052,0.4801,0.2052,0.2052
"2516",2010-06-30,"951399",1865910,"2010-06-30",-5199342,4800658,10000000,652,0,0,0,0,-67000,-67000,0.9641,0.9641,0.6667,0.1866,0.4801,0.1866,0.1866
"2517",2011-06-30,"951399",1798910,"2011-06-30",-5199342,4800658,10000000,704,0,0,0,0,495660,495660,1.2755,1.2755,0.66,0.1799,0.4801,0.1799,0.1799
"2518",2012-06-30,"951399",2294570,"2012-06-30",-5199342,4800658,10000000,756,0,0,2003006,2003006,-1711400,291606,1.1271,1.1271,0.7095,0.2295,0.4801,0.2295,0.2295
"2519",2013-06-30,"951399",583170,"2013-06-30",-3196336,6803664,10000000,809,0,0,0,0,-196520,-196520,0.663,0.663,0.7387,0.0583,0.6804,0.0583,0.0583
"2520",2014-06-30,"951399",386650,"2014-06-30",-3196336,6803664,10000000,861,0,0,0,0,334990,334990,1.8664,1.8664,0.719,0.0387,0.6804,0.0387,0.0387
"2521",2015-06-30,"951399",721640,"2014-12-31",-3196336,6803664,10000000,913,26,NA,NA,NA,NA,NA,NA,NA,0.7525,0.0722,0.6804,0.0722,0.0722
"2522",2005-06-30,"958473",NA,NA,NA,NA,NA,-78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2523",2006-06-30,"958473",NA,NA,NA,NA,NA,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524",2007-06-30,"958473",3065620,"2007-06-30",-3449051,0,3449051,26,0,1025000,0,-1025000,45770,-979230,0.6806,0.7606,0.8888,0.8888,0,0.3066,0.9473
"2525",2008-06-30,"958473",3111390,"2008-06-30",-4474051,0,4474051,78,0,1901458,0,-1901458,947630,-953828,0.6934,0.8097,0.6954,0.6954,0,0.3111,0.8129
"2526",2009-06-30,"958473",4059020,"2009-06-30",-6375509,0,6375509,130,0,560000,0,-560000,-588260,-1148260,0.7171,0.7514,0.6367,0.6367,0,0.4059,0.6819
"2527",2010-06-30,"958473",3470760,"2010-06-30",-6935509,0,6935509,182,0,100000,0,-100000,-378500,-478500,0.8621,0.866,0.5004,0.5004,0,0.3471,0.5242
"2528",2011-06-30,"958473",3092260,"2011-06-30",-7035509,0,7035509,235,0,246055,0,-246055,-153040,-399095,0.8709,0.8805,0.4395,0.4395,0,0.3092,0.4585
"2529",2012-06-30,"958473",2939220,"2011-12-31",-7281564,0,7281564,287,26,0,0,0,53120,53120,1.0181,1.0181,0.4037,0.4037,0,0.2939,0.4037
"2530",2013-06-30,"958473",2992340,"2013-06-30",-7281564,0,7281564,339,0,0,0,0,9930,9930,1.0033,1.0033,0.4109,0.4109,0,0.2992,0.4109
"2531",2014-06-30,"958473",3002270,"2014-06-30",-7281564,0,7281564,391,0,0,0,0,-110950,-110950,0.963,0.963,0.4123,0.4123,0,0.3002,0.4123
"2532",2015-06-30,"958473",2891320,"2014-09-30",-7281564,0,7281564,443,39,NA,NA,NA,NA,NA,NA,NA,0.3971,0.3971,0,0.2891,0.3971
"2533",2005-12-31,"957058",NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534",2006-12-31,"957058",2185170,"2006-12-31",-2478434,0,2478434,39,0,2522146,0,-2522146,4076140,1553994,1.7112,1.3301,0.8817,0.8817,0,0.2185,0.9686
"2535",2007-12-31,"957058",6261310,"2007-12-31",-5000580,0,5000580,91,0,2188771,0,-2188771,1239550,-949221,0.8484,0.8877,1.2521,1.2521,0,0.6261,1.1348
"2536",2008-12-31,"957058",7500860,"2008-12-31",-7189351,0,7189351,144,0,595510,0,-595510,820010,224500,1.0299,1.0277,1.0433,1.0433,0,0.7501,1.0333
"2537",2009-12-31,"957058",8320870,"2009-12-31",-7784861,0,7784861,196,0,1152115,28719,-1123396,1853800,730404,1.0878,1.0771,1.0689,1.0689,0,0.8321,1.0573
"2538",2010-12-31,"957058",10174670,"2010-12-31",-8908257,28719,8936976,248,0,300282,467523,167241,-4664870,-4497629,0.558,0.5706,1.1417,1.1385,0.0032,1.0175,1.1324
"2539",2011-12-31,"957058",5509800,"2011-12-31",-8741016,496242,9237258,300,0,113037,0,-113037,-800540,-913577,0.8342,0.8375,0.6502,0.5965,0.0537,0.551,0.6014
"2540",2012-12-31,"957058",4709260,"2012-06-30",-8854053,496242,9350295,352,26,0,0,0,0,0,1,1,0.5567,0.5036,0.0531,0.4709,0.5036
"2541",2013-12-31,"957058",4709260,"2012-06-30",-8854053,496242,9350295,405,78,0,0,0,0,0,1,1,0.5567,0.5036,0.0531,0.4709,0.5036
"2542",2014-12-31,"957058",4709260,"2012-06-30",-8854053,496242,9350295,457,131,0,0,0,0,0,1,1,0.5567,0.5036,0.0531,0.4709,0.5036
"2543",2015-12-31,"957058",4709260,"2012-06-30",-8854053,496242,9350295,509,183,NA,NA,NA,NA,NA,NA,NA,0.5567,0.5036,0.0531,0.4709,0.5036
"2544",2000-06-30,"951823",NA,NA,NA,NA,NA,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545",2001-06-30,"951823",NA,NA,-819756,-12362,807394,2,NA,1549868,652,-1549216,NA,NA,NA,NA,NA,NA,-0.0153,NA,NA
"2546",2002-06-30,"951823",1382540,"2001-12-31",-2368972,-11710,2357262,54,26,2675524,683714,-1991810,3335760,1343950,1.9721,1.3312,0.5815,0.5865,-0.005,0.1383,0.916
"2547",2003-06-30,"951823",4718300,"2003-06-30",-4360782,672004,5032786,106,0,1162014,949197,-212817,1627430,1414613,1.2998,1.2406,1.071,0.9375,0.1335,0.4718,0.9729
"2548",2004-06-30,"951823",6345730,"2004-06-30",-4573599,1621201,6194800,159,0,1373506,679800,-693706,3196370,2502664,1.3944,1.3242,1.2861,1.0244,0.2617,0.6346,1.013
"2549",2005-06-30,"951823",9542100,"2005-03-31",-5267305,2301001,7568306,211,13,782994,3336733,2553739,1703160,4256899,1.4461,1.4123,1.5648,1.2608,0.304,0.9542,1.17
