"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID"
"6310","1998-03-31","1999-04-01",NA,NA,"0.4-NA-0.5-0.7-0.4-0.9-0.2-3.7-12.6-0",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-FOF-FOF-VC-MEZZ-BO","950966-95387-951243-951518-951769-951999-951999-95537-95310-955144"
"6311","2003-12-31","2004-12-31",0.944999734008581,1.18939531859838,"0.2-2.5-1.2-6.1-0.5-0.8-0.2-112.5-2.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-SEC-RE-RE-VC-DD","95706-800-952017-951114-95494-951007-956269-951903-95570-953786"
"6312","2007-12-31","2008-12-31",1.01219782080878,0.918556661468335,"0.2-2.7-1.8-1.7-0.4-1.2-0.2-23.3-1.3-25",13.0588482524182,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-MEZZ-FOF-DD-VC-BO","955514-9510908-954482-954056-951615-951314-951950-95752-951264-95150"
"6313","2000-09-30","2001-10-01",0.643767474325057,0.698362709740236,"0.3-45.8-1-1.4-0.4-1-0.3-3.4-1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-MEZZ-MEZZ-MEZZ-VC-VC","955605-952017-951705-951644-95718-951443-95330-95330-951787-9513614"
"6314","2011-12-31","2012-12-31",1.23045046719731,1.16797092982302,"0.4-2.7-1.5-1.2-0.2-0.6-0.1-2.4-1.2-1.8",8.56575475803067,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-SEC-VC-BO-SEC-RE-Infrastructure-VC-VC","9516455-9517922-957826-9510201-9509913-954246-9511870-954440-952291-95668"
"6315","2010-06-30","2011-07-01",1.22500793159105,1.29728459129255,"0.5-1.4-1.6-2-0.6-0.6-0.2-3-0.7-5.5",7.98389471179819,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-raus-DD-SEC-VC-BO","9515998-958464-9510444-955273-955326-954092-953353-95422-952100-95349"
"6316","2014-03-31","2015-04-01",1.11480297807162,1.18681098854021,"2-1.9-2.5-1.2-0.3-0.7-0.1-1.5-0.2-2.2",9.1002065775657,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-FOF-VC-BO-RE-FOF-RE-VC-VC","9544959-9516889-9541720-9517682-9513398-9513633-958737-9510012-955792-951358"
"6317","2001-09-30","2002-10-01",0.871216639668888,0.970032387991929,"2.9-1.6-10.7-0.7-0.3-1.6-0.2-1.8-3.9-242",14.9827483418449,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-DD-NatRes-MEZZ-VC-BO","951214-952030-951416-95081-95462-951415-95133-951315-950974-95767"
"6318","2008-12-31","2010-01-01",0.866553617283413,0.921365172083416,"0.2-2.3-1.2-1.7-0.3-0.8-0.1-197.5-0.9-0.9",12.3814579075163,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-FOF-FOF-DD-VC-FOF","957635-958127-954654-954559-953372-953332-951149-951246-951497-95772"
"6319","2005-06-30","2006-07-01",NA,NA,"0.6-1.4-0.5-12.2-0.6-0.9-0.5-11.2-NA-30.5",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-SEC-RE-DD-VC-VC","955056-953011-953514-952021-950859-951037-956900-951992-95170-952029"
"6320","2010-03-31","2011-04-01",1.10401488997888,1.06087349146137,"2.7-3.2-1.4-3.8-0.7-0.5-1.6-1.9-0.6-1.5",6.90584625796048,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-NatRes-FOF-VC-BO","9514769-9518291-958478-958657-955350-9511529-952016-953067-952248-951824"
"6321","1995-09-30","1996-09-30",1.18284021500182,1.09072562719947,"0.9-1.3-0.8-1.1-0.4-0.6-0-2.1-2-0.6",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-VC-BO-BO-VC-MEZZ-BO","951029-95600-956897-951194-951578-951837-951978-951578-95310-951837"
"6322","1998-09-30","1999-10-01",1.57949605708296,1.70179118410446,"0.5-2.6-0.5-1.7-0-1-3.6-1.6-193.6-25.5",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-DD-DD-BO-BO-BO","951838-952013-951243-951597-951816-956897-953786-951973-95767-951468"
"6323","2013-09-30","2014-10-01",-0.340775569844426,1.1443299524332,"44.5-0.8-1.7-1.9-0.2-22.2-0.1-3.9-0.8-9.1",15.99562469,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-DD-raus-RE-VC-RE","9529874-9522715-9515909-9520858-9512891-959798-959064-957662-954344-953514"
"6324","2010-03-31","2011-04-01",NA,NA,"NA-NA-2.4-4.1-0.2-0.6-0.2-5.8-1.5-0.8",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-DD-RE-RE-VC-VC","9514652-9536040-9510004-9510156-958724-956047-956052-956293-951093-951683"
"6325","2001-03-31","2002-04-01",1.08866497813752,1.06105027866748,"0.3-1-0.8-1.6-0.4-1-0.2-0.7-1.8-127",10.2114973244936,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-DD-NatRes-NatRes-VC-BO","95762-951623-956281-95792-951097-951243-95133-956127-95501-95624"
"6326","2013-03-31","2014-04-01",1.32391419163035,1.38231644017643,"0.6-11.7-1.1-1.6-0.1-1.7-0.1-1.3-0.9-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-NatRes-raus-FOF-VC-RE","9536577-9529048-9510420-9513722-9515998-9514980-9510551-956740-957710-953427"
"6327","1996-09-30","1997-10-01",0.956479077921635,0.95030960469496,"0.2-2.2-0.6-1.7-0.3-1.6-0.4-3-1.1-1.4",7.56001101816601,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-SEC-VC-BO-VC-MEZZ-BO-VC-VC","951702-951315-951003-951208-951469-951578-951795-95624-951254-951254"
"6328","2014-06-30","2015-07-01",1.00569566096444,0.978258603077665,"0-3.6-1.2-2.8-0.2-0.9-0.1-0-0.7-0.5",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-raus-VC-BO-FOF-FOF-MEZZ-VC-VC","9526668-9516308-9515780-9520785-9510067-9511696-9514247-9521853-954996-954898"
"6329","1997-12-31","1999-01-01",0.791364272260004,0.827364518040331,"0.2-1.6-0.8-1.1-0.1-0.4-0.7-7.7-2.3-0.7",9.20425043733878,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-MEZZ-BO-BO-VC-BO","951011-951901-951443-95007-95102-951442-951434-951434-951578-95657"
"6330","2011-06-30","2012-06-30",1.38635920318515,1.19845145943351,"0.4-11.5-2.3-3.3-0.2-0.5-0.2-1.6-0.5-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-raus-FOF-DD-VC-BO","9512987-9513069-9513471-9510163-953127-959064-956800-953500-953648-95665"
"6331","2014-06-30","2015-07-01",1.16014788317676,1.17061749698221,"2.6-0.7-1.7-1.2-0.3-1.7-0.1-2.1-0.4-0.5",8.41369760236792,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-Infrastructure-MEZZ-VC-VC","9537054-9518147-9522224-9516507-9510522-9514138-9511377-955832-955791-95060"
"6332","2000-06-30","2001-07-01",2.40629468515417,1.05486893414263,"0.4-1.2-10.2-4.2-0.3-0.5-0.3-2-0.4-4.7",11.1141777446096,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-NatRes-VC-BO-NatRes-MEZZ-FOF-VC-BO","952816-951313-95602-951399-952012-951472-95330-951999-951575-94998"
"6333","2005-09-30","2006-10-01",1.58412076024542,1.53924047579389,"0.2-2.6-0.5-2.4-2.9-0.9-0.2-6.5-5-5.6",12.1170811275365,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-NatRes-VC-BO-FOF-MEZZ-RE-VC-VC","955100-953350-952798-951738-95691-956283-952091-951900-95026-95169"
"6334","1998-03-31","1999-04-01",1.43402188084906,1.31584347920871,"0.8-1-0.9-1.3-0.6-1.1-0-34.5-0.6-4.4",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-SEC-DD-MEZZ-BO-VC","951838-951901-951901-95080-951658-951003-956173-95310-95657-951895"
"6335","2003-03-31","2004-03-31",0.949564173173398,0.957095696807127,"0.7-2.8-51.3-3.5-0.4-1.9-0.4-2.1-1.5-29.4",13.5795805588949,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-RE-SEC-Infrastructure-VC-NatRes","952407-956283-95787-952805-95771-952061-951034-94967-952029-95600"
"6336","1999-03-31","2000-03-31",1.29419735434123,1.50196847686311,"0.7-0.8-0.6-3.4-0.4-0.5-0.1-0.9-23.6-1.7",10.0236780348208,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-RE-NatRes-NatRes-BO-VC","95342-956269-951243-95396-94977-951920-95600-95600-95657-952024"
"6337","1995-09-30","1996-09-30",1.2952625526866,1.23201950697678,"0.9-1.3-1.2-1.2-0.3-0.9-0.1-2.8-18.8-0.6",8.81858821747409,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-VC-BO-VC-BO-VC-BO","951029-95600-95600-951787-95390-95148-95445-951985-9513614-951837"
"6338","2013-09-30","2014-10-01",1.1496029708902,1.09765846272595,"0.3-4.7-0.8-1.7-0.2-0.5-0.6-1.2-13.2-2.2",9.86971357892892,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-SEC-NatRes-FOF-VC-BO","9525717-9521474-9535464-9512259-9511774-9513338-957750-956267-955840-952514"
"6339","1995-09-30","1996-09-30",1.24749653782656,1.27577177276695,"0.2-7.2-0.9-0.9-0.5-0.7-0.1-0.5-1.1-1.1",8.03041472743308,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-VC-MEZZ-BO-VC-VC","95304-95133-951442-950974-951985-95390-951795-951978-951254-951773"
"6340","2011-12-31","2012-12-31",1.16623170766404,1.13596176707549,"0.1-1.6-1.3-2.3-0.3-0.8-0.1-1.5-1.8-4.1",10.0018023049971,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-RE-DD-FOF-VC-SEC","9520492-9513736-958782-959571-9509897-955417-953500-952252-950865-951037"
"6341","1999-03-31","2000-03-31",1.01288884911116,1.15110090961591,"1.1-1.4-0.6-1.8-0.3-1.1-5.4-59.3-5.9-3.4",11.5974137313316,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-DD-DD-DD-VC-VC","95190-954112-951243-951969-95356-956897-953786-953786-951773-951634"
"6342","2014-06-30","2015-07-01",1.14521131178667,1.08800983411522,"0.4-4.1-1.6-2.2-0.1-0.9-0.3-5.4-0.7-43.3",13.0088836406896,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-FOF-RE-MEZZ-VC-BO","9522720-9536046-9529767-9519634-9515998-9514977-9514138-955720-953680-95762"
"6343","1999-03-31","2000-03-31",1.37426987024594,1.57682358975756,"0.4-0.8-1-1.3-0.6-0.5-0.1-0-48.8-600.2",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-RE-NatRes-DD-BO-VC","95639-956269-950940-951508-952012-951920-95600-956173-951468-9513614"
"6344","2001-12-31","2003-01-01",NA,NA,"0.3-0.7-1-2.1-0.8-0.5-NA-6.7-0.9-2.2",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-NatRes-SEC-MEZZ-VC-FOF","95755-95602-956109-95235-95803-951472-951006-95330-951579-951999"
"6345","2003-06-30","2004-06-30",1.22917683475609,1.13318114454839,"1.2-3.7-8-6.3-0.2-1.3-0.2-3.4-1.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-Infrastructure-RE-VC-BO","952019-950846-951905-952400-95428-954112-94967-951901-95393-950925"
"6346","2007-03-31","2008-03-31",0.977434052750755,0.912337136545158,"0.4-4.1-1.1-1.9-0.6-0.5-0.2-5.2-0.8-0.7",8.1063296091615,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-DD-VC-BO-FOF-RE-SEC-VC-VC","955735-957393-953353-95226-954560-952504-954568-951036-95083-95090"
"6347","2008-03-31","2009-04-01",0.812919843251758,0.719267015436596,"0.4-1.4-1.2-5.9-0.2-0.9-0.2-1.7-1.1-12.3",9.66981090997189,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-SEC-VC-BO-FOF-raus-FOF-VC-VC","9510351-957750-956299-956812-951910-95580-951204-951951-9402-951969"
"6348","2009-03-31","2010-04-01",0.968828688934993,0.952243706863145,"20.2-2.2-2.2-10.1-0.4-1-0.2-6-1.2-88.5",15.8779449713271,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-FOF-VC-BO-FOF-MEZZ-MEZZ-VC-RE","9514129-9510469-9510072-954981-953602-953599-951841-951624-95001-951900"
"6349","2008-03-31","2009-04-01",NA,NA,"0.4-2.1-NA-4.1-0.2-1.4-2.1-2-0.9-16.4",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-MEZZ-DD-RE-VC-BO","9510724-957940-9511251-956738-954339-95069-95752-956293-951574-951707"
"6350","2010-03-31","2011-04-01",1.28949788326318,1.18160469906532,"0.7-1-3.4-2.4-0.2-1.3-0.3-296.2-0.7-13.4",14.1746586468716,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-raus-DD-VC-DD","9516801-959224-9511739-9510201-957078-956830-953477-951246-95262-95752"
"6351","1996-06-30","1997-07-01",2.46805667294821,2.56462158277521,"0.2-2.3-1.3-1-1-13.4-0.1-200-1.2-0.8",13.3063335744438,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-BO-BO-VC-VC-BO","951707-951315-95330-951507-951816-95767-951978-9513614-951773-95657"
"6352","1995-09-30","1996-09-30",1.21142226988731,1.17604647664893,"1.1-1-1.9-2.1-0.4-0.2-0.3-1.6-0.6-0.6",6.70045773611801,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-FOF-BO-VC-BO-BO-BO","95230-951632-95330-95501-95413-951978-951254-951468-951973-951837"
"6353","2004-09-30","2005-10-01",1.1221109822235,1.25751357831466,"0.7-1-1.2-4-0.3-0.7-0.7-3.4-1.4-28.1",8.73863079863901,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-MEZZ-VC-BO-FOF-NatRes-RE-VC-VC","953492-95094-954193-951738-95152-950985-952015-951923-9398-951237"
"6354","1997-09-30","1998-10-01",2.12904891329459,1.10908784448292,"0.4-0.9-1.7-1.1-0-0.2-2.8-16.1-28.6-1.7",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-NatRes-MEZZ-VC-VC-BO","95151-95133-951315-95501-950863-95600-951795-951272-951254-951973"
"6355","2004-03-31","2005-04-01",1.24867199566093,1.32360174232538,"0.5-2.5-2-7.5-344.8-0.5-0.1-4.2-1-1.2",14.7735910079631,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-MEZZ-VC-BO-RE-RE-RE-VC-VC","953126-95089-95583-9420-954627-956281-955133-95466-95687-951647"
"6356","2006-03-31","2007-04-01",1.65774224983017,1.41968022520254,"0.3-1.3-1.1-3.2-0.4-0.8-0.2-2-3.3-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-DD-VC-BO-FOF-FOF-NatRes-VC-BO","955378-95422-955107-953610-952019-954124-950985-951473-9399-950954"
"6357","2010-12-31","2012-01-01",1.24795409858556,1.09930862565072,"0.4-2.7-2.1-3.3-0.2-0.6-0.1-1.6-0.7-2.1",9.83686686519423,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-RE-FOF-SEC-VC-BO","9515525-9516182-9510638-955319-958642-9511870-956489-952255-9420-95692"
"6358","2007-12-31","2008-12-31",0.77744798669599,0.648099973718422,"0.5-6.7-1.4-1.3-0.2-0.9-0.5-44-5.2-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-MEZZ-MEZZ-DD-VC-BO","958103-9510760-956716-95412-953372-800-951624-951992-95178-95399"
"6359","2011-03-31","2012-03-31",1.03877445102043,1.09964003695802,"1.2-2.5-1.2-2-0.3-0.8-0.2-4.7-2.1-3.2",8.46328595734733,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-RE-MEZZ-raus-VC-VC","9516509-9514903-958701-955217-956338-9510760-954482-953477-952769-95647"
"6360","1996-06-30","1997-07-01",1.33758421954916,1.32374797641931,"0.2-0.9-0.7-2.4-0.3-0.3-0.2-3-0.8-1.4",8.62255370707406,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-BO-BO-BO-BO-BO","951097-954574-951003-951336-950925-951978-951468-95624-95148-951837"
"6361","2003-09-30","2004-09-30",NA,NA,"0.5-NA-1.1-3.8-0.5-0.5-0.2-5.2-1.2-1.5",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-RE-RE-DD-VC-BO","951902-95582-95716-952790-951098-956281-956109-951243-951983-951769"
"6362","2010-12-31","2012-01-01",1.20542160859617,1.09481305059387,"9.3-2.2-3.5-3-0.2-0-0.2-6.2-1.4-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-FOF-RE-VC-BO","9513249-958680-958433-958554-958011-953319-956267-953514-951093-95665"
"6363","2009-06-30","2010-07-01",1.29585997704823,1.06318560873428,"0.7-1-2.7-4.1-0.3-0.8-0.2-7-2.3-17.6",11.444186132768,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-FOF-RE-VC-BO","9510137-959039-9511541-953335-955293-952252-954558-956293-94981-95349"
"6364","1999-03-31","2000-03-31",2.67215612296691,2.91680489119146,"0.3-3.2-0.5-1.1-0.3-0.5-0.1-2.9-2.2-33.3",12.7140115467189,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-RE-NatRes-MEZZ-VC-VC","956898-951797-951923-950874-95803-954574-95600-95330-95445-951254"
"6365","2011-09-30","2012-09-30",1.12705704211395,1.14190373232727,"0.4-1.6-1-2.8-0.4-0.9-0.1-0.8-1-1.1",6.05860384994561,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-DD-VC-BO-MEZZ-FOF-raus-VC-VC","9515849-9513934-9510028-9510558-957356-958142-953414-955722-95067-952945"
"6366","2010-06-30","2011-07-01",1.22802939660866,1.28154115516746,"0.5-3.7-0.9-1.8-0.3-1.4-0.2-1.4-0.4-0.9",7.20263361830451,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-raus-RE-FOF-VC-BO","9516801-9513269-959224-9510201-955083-953477-954552-956489-951453-951360"
"6367","2008-09-30","2009-10-01",0.881662621996376,0.950226038693132,"0.3-1.8-0.7-4.8-0.3-1-0.2-3.8-0-2.1",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-SEC-FOF-SEC-VC-VC","9510526-957080-959039-956812-95660-95422-95580-951037-951656-951509"
"6368","2013-06-30","2014-07-01",1.14176976046267,1.28582583492819,"0.4-0.8-2.2-2.6-0.2-0.9-0.1-4-1.8-10.6",11.2357216368061,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-RE-NatRes-DD-VC-MEZZ","9525579-9521277-9523120-9512754-9511203-959224-9511934-956139-953191-951314"
"6369","2009-03-31","2010-04-01",0.986059069605003,1.07325170977243,"1.5-2.3-1-2.9-0.3-1-0.4-296.2-0.6-22.5",13.7387243390459,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-NatRes-SEC-DD-VC-BO","9513787-9511369-954760-955251-95561-954148-953011-951246-952398-951011"
"6370","1996-03-31","1997-04-01",1.24582753425041,1.14799998637477,"0.3-7.2-3.8-3.3-0.2-0.6-0.4-4.6-0.6-0.6",11.291239184654,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-BO-BO-BO-BO-BO","95748-951472-951315-951336-950925-955609-955144-955144-95693-955609"
"6371","1996-03-31","1997-04-01",1.02520357391025,1.0045157454826,"2.1-7.2-0.6-1.5-0.3-0.4-0.2-6.3-2.2-0.8",10.2141610963357,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-RE-VC-BO-BO-VC-BO-MEZZ-BO","952012-951472-951920-951208-950863-95629-951578-95767-95310-951973"
"6372","1997-06-30","1998-07-01",1.56884667006234,1.4446318298353,"0.4-1.6-0.7-0.9-0.3-0.5-0.1-1.8-1.3-0.3",8.10215863229192,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-DD-BO-BO-BO-VC","95221-951315-951632-950975-950954-956897-955609-95693-95148-957293"
"6373","2013-12-31","2015-01-01",1.11765295504239,1.22521126723439,"0.6-1.1-0.8-1.5-0.2-5-0.1-1.4-0.8-3",8.41443345745847,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-SEC-VC-BO-RE-FOF-FOF-VC-SEC","9523809-9514210-9515867-9515621-9512251-958549-959285-957903-955190-953011"
"6374","2002-09-30","2003-10-01",1.01743050065762,0.9866313956977,"0.6-1.3-1.4-1.6-0.4-0.6-0.1-2.9-6.1-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-MEZZ-RE-MEZZ-VC-DD","9430-951830-956900-95197-951980-951829-956269-951315-95007-956173"
"6375","1995-12-31","1996-12-31",1.2189988252407,1.21583369218951,"0.9-3.3-1.5-1.5-0.4-1.2-0.1-3.1-1.9-0.5",7.97781376023219,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-VC-BO-FOF-VC-VC-MEZZ","95729-951443-95330-952146-95537-951985-95413-951634-951895-951795"
"6376","1999-12-31","2000-12-31",1.2137150062989,1.06222152206423,"0.2-1.3-0.9-2.3-0.1-0.5-0.3-3.3-16.5-1.5",11.4125248508616,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-RE-MEZZ-MEZZ-BO-VC","95428-951623-951844-952124-95821-954574-95330-95330-951985-957293"
"6377","2010-03-31","2011-04-01",1.0652585359167,1.10348577886339,"3-9.9-1.1-2-0.2-0.7-0.1-1.5-1-1.5",9.25923257175613,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-Infrastructure-VC-BO-Infrastructure-FOF-FOF-VC-BO","9511809-9514138-959486-959393-954975-956739-953203-95789-951111-95842"
"6378","1998-06-30","1999-07-01",2.11603592667632,1.39612546480119,"4.4-1.1-0.7-2.2-0.3-11.2-2.2-2.3-65-0.5",12.8308345414135,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-NatRes-VC-BO-DD-DD-FOF-MEZZ-VC","95228-951415-95133-951336-951469-953786-953786-95413-95310-951753"
"6379","2004-09-30","2005-10-01",0.888950136259811,1.00754546184287,"0.3-1.4-3.9-9-0.4-1.9-0.1-2.6-1.4-3.6",11.5322934095703,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-MEZZ-MEZZ-MEZZ-VC-VC","953126-953673-953067-95262-951839-951623-95733-95732-9398-950898"
"6380","2000-12-31","2002-01-01",0.892717076361821,1.05898720845967,"0.3-0.5-1.6-2.2-0.6-1-0.1-3.9-0.7-100",12.2918133743183,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-RE-VC-BO-MEZZ-NatRes-MEZZ-VC-VC","95250-951923-951901-95061-952768-951315-95133-95330-94994-9513613"
"6381","1995-03-31","1996-03-31",1.06560730860921,1.02932197228905,"0.3-1.2-0.7-1.6-0.2-1.3-0.3-1.6-0.3-1.3",7.22508861357105,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-VC-VC-VC-BO-VC","95718-951632-953786-952146-955609-951408-951634-952024-95693-951895"
"6382","2009-09-30","2010-10-01",0.945881662617653,0.975028839177691,"0.6-0.8-2.3-2.1-0.3-1.3-0.2-2-1-1.1",6.17304798433648,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-SEC-VC-BO-SEC-FOF-FOF-VC-VC","9513927-9510594-9511539-954075-954400-95366-951149-95580-951258-952800"
"6383","2000-03-31","2001-04-01",1.36215746439309,1.2154694950493,"2-2.9-1.2-0.4-0.2-1-0.1-1-0.4-159.6",12.7574546285385,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-RE-VC-BO-MEZZ-RE-RE-VC-MEZZ","95692-95716-956281-951597-95221-951443-951920-951920-951575-951795"
"6384","2011-12-31","2012-12-31",1.00099325904966,1.08685527671857,"0.2-1.1-1.7-2.5-0.3-0.8-0.1-5.1-1.4-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-FOF-FOF-raus-VC-RE","9520031-9511514-9512091-957058-9510054-959073-957903-953477-952248-956281"
