"","AD","FD","Pri.NAV.scaled","Pri.Com.scaled","w1","sum.w1","w2","sum.w2","AMT","FID"
"2102","2005-03-31","2006-04-01",1.19509711272619,1.26467045436695,"1.7-0.6-1.2-2.4-0.3-2.4-0.2-2.1-6.8-11.9",10.9235219801189,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-SEC-VC-BO-RE-FOF-Infrastructure-VC-VC","953917-953514-953011-951599-95358-956900-95782-94967-951323-94994"
"2103","1998-09-30","1999-10-01",NA,NA,"0-NA-0.9-1.9-0.4-0.4-0.2-6.5-1.6-242",NA,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-NatRes-MEZZ-VC-BO-BO","95842-951456-951415-95393-951029-95600-95330-95537-95148-95767"
"2104","1999-06-30","2000-06-30",0.798977317151421,0.906603365334195,"12.4-1.4-1-0.6-0.2-1.3-0.2-0-0-3.3",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-DD-VC-BO-MEZZ-DD-DD-BO-VC","951779-951844-95387-951647-797-95330-956897-956173-955144-951100"
"2105","2014-03-31","2015-04-01",0.98513123343031,1.0335174646391,"6.4-5.9-0.9-2.5-0.2-0.6-0.1-1.6-1.7-24",13.2544359286593,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-RE-RE-FOF-VC-MEZZ","9532615-9535178-9516883-9519654-9510776-9512249-9511443-958880-955328-951314"
"2106","1997-12-31","1999-01-01",0.739154222509883,0.70490232897941,"0.2-0.9-0.8-0.7-0.1-0.2-0.1-1320.5-1-0.7",16.051665697443,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-NatRes-VC-BO-NatRes-VC-VC-VC-VC","951011-95133-95133-94994-951803-95600-957293-9513614-95390-95537"
"2107","1995-12-31","1996-12-31",1.33593307525745,1.29426573516301,"0.1-1-0.9-2.7-0.3-1.2-0.3-3.1-0.3-0.9",8.43219997858285,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-BO-VC-VC-BO-BO","95304-951442-951442-95007-951468-951985-951634-951634-95629-951837"
"2108","2008-06-30","2009-07-01",1.07555294719838,0.885603595111765,"0.2-2.3-2.4-2.2-0.2-89.8-0.5-2.2-1.4-163",17.1251229991818,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-Infrastructure-NatRes-VC-BO-DD-RE-FOF-VC-BO","958994-957034-959297-956421-951671-951246-956901-956283-951174-951625"
"2109","2003-06-30","2004-06-30",1.0125973107757,1.30968109561798,"1.2-3.6-18.1-4.5-0.7-1.4-0.1-3.6-0.8-0",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-FOF-VC-BO-DD-DD-RE-VC-BO","952019-9519433-952137-952817-951402-951992-951247-95466-951576-952014"
"2110","2004-06-30","2005-07-01",1.04149814099347,1.09685917848103,"0.3-8.8-3.8-3-0.4-1.4-0.3-1.7-7.4-1",10.8011819053041,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-DD-VC-BO-SEC-MEZZ-MEZZ-VC-VC","95049-952974-95752-952100-951968-951036-951623-951797-951084-9396"
"2111","2003-09-30","2004-09-30",1.09154145537889,1.00922250607203,"0.2-1.3-0.8-4.4-0.5-0.7-0.2-22-0.9-174.6",14.5947109184944,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-MEZZ-VC-BO-MEZZ-NatRes-DD-VC-VC","95232-951928-954193-950900-951833-951456-952015-951415-951647-951596"
"2112","2005-06-30","2006-07-01",1.08452108913386,1.11220728552522,"2.7-4.8-0.5-6.3-0.6-2.4-1.7-3.1-2.5-3.1",10.19158207192,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-NatRes-MEZZ-VC-VC","954895-953936-953514-951988-951050-956900-952015-951593-951518-951091"
"2113","2004-12-31","2006-01-01",0.970314114650472,1.2111369705688,"0.1-4-14.3-26.7-0.2-2.4-0.5-5.1-0.8-12.5",17.1899691224867,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-MEZZ-RE-RE-VC-BO","95164-9372-953458-952794-951214-951623-956269-956269-95337-95230"
"2114","2009-09-30","2010-10-01",1.17822814340971,1.14888350523752,"0.5-10.5-4.4-4.2-0.2-1.1-0.1-4.4-1.1-1.7",12.0760876609601,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-Infrastructure-FOF-SEC-VC-BO","9512891-958549-9511739-953850-953333-953564-953453-952251-951497-95152"
"2115","2009-06-30","2010-07-01",1.19660909033427,1.05065105292165,"1.7-2.6-0.8-2.8-0.2-1.4-0.2-4.7-1.5-941.6",15.0948588988446,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-raus-VC-BO-SEC-DD-raus-VC-BO","9521816-956035-956034-954407-953175-95366-953353-955151-951855-950995"
"2116","2004-12-31","2006-01-01",1.05679886891576,1.18883091954624,"0.3-2.4-2.9-2.9-0.5-0.8-0.3-1-2.5-3.3",8.43933975221137,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-NatRes-Infrastructure-NatRes-VC-NatRes","952781-951149-9412-951695-951053-95602-94951-956128-95279-95133"
"2117","1996-12-31","1998-01-01",1.48853488852901,1.30023580667044,"0.1-2-1.8-1.3-0.1-0.6-1.2-1.8-3.6-0.6",9.22116161060777,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-BO-BO-BO-VC-VC","951097-95133-951315-95501-951424-955609-95624-951973-951100-9513613"
"2118","1998-03-31","1999-04-01",0.882985018844714,0.681421273935367,"1-1.7-1.2-2.3-0.1-0.4-0.1-5.1-1.4-1.2",9.21535418179892,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-DD-RE-VC-BO-MEZZ-MEZZ-BO-VC-VC","95494-951247-95466-952029-951803-951442-951442-951985-95537-95445"
"2119","2011-09-30","2012-09-30",1.06982714696714,1.07026736041755,"0.4-2.6-1.6-2.8-0.2-0.7-0.8-1.7-15.6-48",12.7097818072411,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-Infrastructure-VC-BO-RE-RE-DD-VC-DD","9517875-9519238-9514722-9518821-955824-956956-955933-953500-952134-951245"
"2120","2004-03-31","2005-04-01",1.34105565463226,1.29712657331732,"0-4.3-2.1-4.3-1.1-1.1-0.2-3-1.9-2.6",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-SEC-VC-BO-DD-MEZZ-NatRes-VC-VC","953076-952255-951038-95352-95825-951244-951456-952015-950874-950898"
"2121","1997-06-30","1998-07-01",1.19612227701081,1.13661877520935,"0.3-3.1-1.1-2.6-0.2-1.8-0.3-2.8-1.9-4",9.8451615867844,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-MEZZ-MEZZ-VC-BO-MEZZ-BO-VC-VC-VC","9383-950940-951443-951579-797-951442-951468-95390-951895-951100"
"2122","2008-09-30","2009-10-01",0.811728515011677,0.791670714297577,"0.2-4.7-0.9-3-0.2-0.8-0.2-5.8-0.6-3.4",11.2954515745989,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-RE-VC-BO-RE-MEZZ-DD-VC-SEC","956029-9514247-956997-955714-950968-953514-951314-951248-95047-951035"
"2123","1996-03-31","1997-04-01",1.214256175199,1.21943674497882,"9.8-4.8-1.7-3.3-0.2-0.3-0.2-2.4-1.7-0.3",12.6084674450611,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-NatRes-MEZZ-VC-BO-BO-BO-BO-BO-VC","951707-95133-951443-951336-95102-951978-95693-95657-955144-957293"
"2124","2009-03-31","2010-04-01",0.903477724945312,0.992385601249712,"1-5.1-8.7-1.8-0.2-3.8-0.2-5.3-1.1-0.9",10.8026046379137,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-FOF-VC-BO-Infrastructure-FOF-DD-VC-BO","9513567-9510177-9511996-955470-954903-954440-95788-953673-951358-95192"
"2125","2002-12-31","2004-01-01",0.932088099761428,0.89456846897332,"0.4-4.2-1.4-3.8-1-1.2-0.1-3.5-6.7-5",11.2720636176314,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-MEZZ-VC-BO-FOF-DD-SEC-VC-VC","95344-950986-951705-95246-951676-95579-951247-951006-950974-95051"
"2126","2005-12-31","2007-01-01",1.15241985316599,1.16543331706629,"0.3-1.1-1.9-1.6-0.3-1.4-0.2-8.1-0-0.6",Inf,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-RE-FOF-VC-BO-SEC-RE-MEZZ-VC-MEZZ","954067-951060-952252-951954-95039-951035-956109-951456-94972-952032"
"2127","2008-03-31","2009-04-01",0.726013094279266,0.730013173639571,"0.5-1.4-5.4-2.2-0.3-0.6-10.1-1.8-0.8-1.1",8.43804997907545,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-Infrastructure-VC-BO-DD-NatRes-FOF-VC-BO","959791-956299-954440-954217-951628-952126-95599-9371-951758-95311"
"2128","2003-09-30","2004-09-30",1.27521009536934,1.26073903187177,"0.3-10.4-1.4-5.9-0.4-0.7-0.3-5.8-2.3-0.8",10.9480522699467,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-FOF-SEC-VC-BO-MEZZ-MEZZ-MEZZ-VC-BO","95002-951301-952251-952398-954685-951456-952013-951443-951172-95658"
"2129","2011-03-31","2012-03-31",0.990949132223669,1.04730407947959,"2.1-1.1-2-1.8-0.2-0.7-0.1-0.9-0.5-72.6",11.4703519374112,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-raus-RE-VC-BO-NatRes-FOF-FOF-VC-BO","9516106-9510755-9513934-958093-957132-953568-957940-953988-95835-950859"
"2130","2009-09-30","2010-10-01",1.07794004519484,1.05360708722474,"1.7-4-1.1-2-0.1-0.7-1.2-6.6-1.2-10.6",9.97720677321742,"1-2-0.5-1.5-1.2-1.5-1-1-1-1",2.37954613413017,"BO-SEC-RE-VC-BO-SEC-NatRes-RE-VC-BO","9521816-9513037-957370-953901-956082-952255-952016-956293-953430-951073"
